index_content,word,nature,emotion
2682,发声,v,1
2682,酒业,n,1
2682,协会,n,1
2682,力,n,1
2682,挺,d,1
2682,股价,n,1
2683,价,n,1
2684,鸡蛋,n,1
2684,永远,d,1
2684,放,v,1
2684,同一个,b,1
2684,篮子,n,1
2684,里,f,1
2684,句,q,1
2684,话,n,1
2684,耳熟能详,i,1
2685,珍惜,a,1
2685,生命,vn,1
2685,远离,v,1
2686,万,m,1
2686,资金,n,1
2686,散户,n,1
2686,投资,vn,1
2686,朋友,n,1
2686,茅哥,n,1
2686,说,v,1
2687,换股九安,nz,0
2687,医疗,n,0
2687,一倍,m,0
2687,市盈率,n,0
2688,倒车,v,0
2688,接,v,0
2690,钱,n,1
2690,转,v,1
2690,再见,v,1
2690,涨,v,1
2690,昨天,t,1
2690,清仓,nr,1
2691,珍惜,a,1
2691,生命,vn,1
2691,远离,v,1
2692,个股,n,1
2692,期权,n,1
2692,每日,r,1
2692,记录,n,1
2693,高位,n,0
2693,横盘,n,0
2693,跌下来,l,0
2694,团队,n,0
2694,明天,t,0
2694,大幅,d,0
2694,卖空,n,0
2695,兄弟,n,0
2695,怎么回事,l,0
2697,倒,v,1
2697,往上拉,v,1
2697,很牛么,l,1
2697,微笑,vn,1
2698,牛市,n,1
2698,起点,n,1
2698,永别,d,1
2698,点,m,1
2698,听风是雨,i,1
2699,反弹,v,0
2699,天,q,0
2699,下跌,v,0
2701,珍惜,a,1
2701,生命,vn,1
2701,远离,v,1
2702,转发,v,0
2703,跌破,v,0
2703,创造,v,0
2703,神话,n,0
2704,办事,n,1
2704,喝酒,v,1
2704,喝酒,v,1
2704,吃,v,1
2704,瓜,n,1
2705,价位,n,0
2705,酒类,n,0
2705,炒作,v,0
2705,价值,n,0
2705,早,a,0
2706,抢,v,1
2706,厉害,a,1
2707,也许,d,1
2707,怀念,v,1
2707,历史,n,1
2707,黄金,n,1
2707,坑,n,1
2708,华映,nr,1
2708,科技,n,1
2708,抗疫,vn,1
2708,高科技产品,n,1
2708,上市,ns,1
2708,重点,n,1
2708,关注,v,1
2709,客官,n,0
2709,吃,v,0
2709,碗面,n,0
2709,走,v,0
2709,呲,v,0
2709,牙,n,0
2709,呲,v,0
2709,牙,n,0
2710,反弹,v,1
2710,出货,v,1
2710,机会,n,1
2710,年内,t,1
2711,贪心,v,0
2711,吃,v,0
2711,点,q,0
2711,小肉,n,0
2711,算了,v,0
2712,拐点,n,1
2712,反弹,v,1
2712,骗入,v,1
2712,向下,v,1
2712,拐,v,1
2712,走,v,1
2713,横盘,n,0
2713,两个,m,0
2714,转发,v,0
2715,股市,n,1
2715,炒,v,1
2715,未来,t,1
2715,未来,t,1
2715,喝,vg,1
2715,减少,v,1
2715,男女,n,1
2716,玩命,n,0
2716,砸,v,0
2717,亿,m,1
2717,成交量,n,1
2717,抢盘,v,1
2717,带动,v,1
2717,酿酒,vn,1
2717,行业,n,1
2717,崛起,v,1
2718,转发,v,0
2719,稳住,v,1
2719,即可,d,1
2720,客官,n,0
2720,吃,v,0
2720,碗面,n,0
2720,走,v,0
2720,呲,v,0
2720,牙,n,0
2720,呲,v,0
2720,牙,n,0
2721,破位,v,0
2722,每次,r,1
2722,反弹,v,1
2722,绝佳,z,1
2722,卖出,v,1
2722,机会,n,1
2723,专家,n,0
2723,说,v,0
2723,能到,v,0
2723,元,m,0
2723,放心,v,0
2723,持有,v,0
2724,涨,v,1
2724,奇迹,n,1
2724,再现,v,1
2724,忽略,d,1
2724,一点,m,1
2725,需求,v,1
2725,复苏,v,1
2725,三季度,mq,1
2725,业,n,1
2725,高端,n,1
2725,稳健,a,1
2725,次,q,1
2725,高端,n,1
2725,重回,v,1
2725,轨道,n,1
2726,好多,m,1
2726,聪明,a,1
2726,资金,n,1
2726,秉承,v,1
2726,贪,v,1
2726,有赚就好,l,1
2726,空仓,n,1
2726,一年,m,1
2726,几波,ns,1
2727,说,v,0
2727,高粱,n,0
2727,深加工,nt,0
2727,不好,d,0
2727,高估,v,0
2727,韭菜,n,0
2727,远离,v,0
2728,两,m,0
2728,万亿,m,0
2728,买,v,0
2728,吃亏,v,0
2728,买,v,0
2728,上当,v,0
2728,大笑,v,0
2728,大笑,v,0
2728,大笑,v,0
2728,大笑,v,0
2730,跌,v,0
2730,天理难容,n,0
2731,逼空,v,1
2731,节奏,n,1
2731,支,n,1
2731,中日,t,1
2731,中港,ns,1
2731,支,q,1
2731,丅,yg,1
2731,下场,n,1
2731,扫货,n,1
2732,肯定,v,0
2732,外资,n,0
2732,跑,v,0
2733,价值,n,0
2733,投资,vn,0
2733,不到,v,0
2733,万,m,0
2733,一股,m,0
2733,不卖,v,0
2733,加仓,v,0
2733,亿,m,0
2734,毕业,n,1
2734,一年,m,1
2734,女,n,1
2734,大学生,n,1
2734,存款,n,1
2734,十万,m,1
2734,跑,v,1
2734,赢,v,1
2734,女生,n,1
2736,股市,n,1
2736,低,a,1
2736,估值,n,1
2736,潜力,n,1
2736,静,v,1
2736,这家,r,1
2736,企业,n,1
2736,发力,n,1
2736,值得,v,1
2737,一轮,m,1
2737,周期,t,1
2737,下跌,v,1
2737,才刚,d,1
2737,连续,a,1
2737,下跌,v,1
2737,几年,m,1
2737,反弹,v,1
2738,指数,n,1
2738,影响,vn,1
2738,太,d,1
2738,下跌,v,1
2738,上证指数,n,1
2739,下跌,v,0
2739,途中,s,0
2739,终点站,m,0
2739,壹,m,0
2739,仠,y,0
2739,元,q,0
2740,酒,n,0
2740,总体,n,0
2740,下跌,v,0
2740,趋势,n,0
2740,一股,m,0
2740,多元,m,0
2741,换股,nz,0
2741,凯莱,nrt,0
2741,英,j,0
2741,买入,v,0
2741,买入,v,0
2741,买入,v,0
2741,火箭,n,0
2741,火箭,n,0
2741,上涨,v,0
2742,不过如此,c,1
2743,卖空,n,0
2744,当心,n,0
2744,向下,v,0
2744,砸,v,0
2745,做,v,0
2745,空,a,0
2745,吃,v,0
2745,肉,n,0
2745,肉,n,0
2746,玩,v,0
2746,暴跌,v,0
2746,奸笑,v,0
2746,捂,v,0
2746,脸,n,0
2746,大笑,v,0
2746,捂,v,0
2746,脸,n,0
2746,捂,v,0
2746,脸,n,0
2746,大笑,v,0
2747,大盘,n,1
2747,放出,v,1
2747,长期,d,1
2747,利好,a,1
2747,元旦,t,1
2747,春节,t,1
2747,前酒,n,1
2747,市场,n,1
2747,兴旺,ns,1
2748,砸,v,1
2748,盘,q,1
2748,永远,d,1
2748,一套,m,1
2748,大笑,v,1
2749,两年,m,0
2749,前,f,0
2749,发布,v,0
2749,新一轮,nz,0
2749,产业,n,0
2749,规划,n,0
2749,新能源,n,0
2749,车,n,0
2749,电,n,0
2750,股价,n,0
2750,历次,d,0
2750,跌幅,n,0
2750,超过,v,0
2750,记录,n,0
2750,算,v,0
2750,本轮,r,0
2751,一位,m,1
2751,朋友,n,1
2751,聊到,v,1
2751,体系,n,1
2751,目标,n,1
2751,找到,v,1
2752,一张,m,0
2752,图片,n,0
2752,下载,v,0
2753,明明,t,0
2753,头部,n,0
2753,大喊,v,0
2753,抄底,n,0
2753,滑稽,a,0
2753,呲,v,0
2753,牙,n,0
2754,发飙,n,0
2754,大笑,v,0
2755,明天,t,1
2755,珠海航展,nz,1
2755,开幕,v,1
2755,航天,n,1
2755,彩虹,nz,1
2755,涨停板,n,1
2755,赞,v,1
2756,转发,v,0
2757,空,n,1
2757,专家,n,1
2757,打,v,1
2757,稀巴烂,z,1
2758,大哥,n,1
2758,加油,v,1
2758,飞,n,1
2759,美联储,j,1
2759,加息,v,1
2759,巴菲特,nrt,1
2759,减持,v,1
2759,比亚迪,nr,1
2759,资金外流,n,1
2759,外资,n,1
2760,算,v,0
2760,厉害,a,0
2761,股价,n,1
2761,预计,vn,1
2761,延续,v,1
2761,下跌,v,1
2761,趋势,n,1
2761,千元,m,1
2761,以内,f,1
2761,外资,n,1
2761,减持,v,1
2762,尾盘,n,1
2762,打板,n,1
2762,辉煌,a,1
2762,科技,n,1
2763,拉上去,v,0
2763,短期,b,0
2763,顶,v,0
2763,大盘,n,0
2763,个股,n,0
2763,回调,v,0
2763,最终,d,0
2764,可入,v,1
2765,股价,n,0
2765,高处不胜,l,0
2765,寒,ag,0
2765,炒作,v,0
2765,过后,t,0
2765,受伤,v,0
2765,散户,n,0
2766,承接,v,1
2766,盘,q,1
2766,充沛,a,1
2766,午后,t,1
2766,试探,vn,1
2767,一万,m,0
2767,一股,m,0
2767,指日可待,i,0
2768,获利,v,1
2768,了结,v,1
2768,自带,n,1
2768,梯子,n,1
2768,资金,n,1
2768,具备,v,1
2768,翻翻,v,1
2768,潜,v,1
2769,带头,v,0
2769,大哥,n,0
2769,放手,v,0
2769,顶,v,0
2769,破,v,0
2769,天,q,0
2769,十年,m,0
2769,干到,v,0
2769,万亿,m,0
2770,浙商,nz,1
2770,证券,n,1
2770,中车,n,1
2770,铁建,nr,1
2770,重工,vn,1
2770,金健,nr,1
2770,米业,n,1
2771,出征,v,0
2771,寸草不生,i,0
2772,坚守,v,1
2772,被,p,1
2772,套牢,n,1
2772,回本,n,1
2772,全,a,1
2772,跑,v,1
2773,跌,v,1
2773,开心,v,1
2774,汾酒,n,1
2774,老窖,n,1
2774,五粮液,n,1
2774,纷纷,d,1
2774,暴跌,v,1
2775,局部,n,0
2775,板块,n,0
2775,看好,v,0
2775,食品饮料,n,0
2776,年月日,t,0
2776,凌晨,t,0
2776,点,m,0
2776,长沙,ns,0
2776,芙蓉区,ns,0
2776,一名,m,0
2776,夜色,n,0
2776,入,v,0
2777,情况,n,0
2777,外资,n,0
2777,净,a,0
2777,卖,v,0
2777,亿,m,0
2777,被,p,0
2777,卖,v,0
2778,转发,v,0
2779,拉红,nr,1
2779,市场,n,1
2779,版块,n,1
2779,燃爆,v,1
2779,全场,n,1
2780,病,n,1
2780,吃药,v,1
2780,投资,vn,1
2780,医药,n,1
2780,买,v,1
2780,医药,n,1
2780,股,q,1
2780,骂,v,1
2781,暴涨,v,0
2782,目标,n,0
2782,空,n,0
2782,空仓,n,0
2782,空仓,n,0
2782,空仓,n,0
2783,预计,vn,0
2783,涨,v,0
2783,明天,t,0
2783,涨停,v,0
2783,上涨,v,0
2783,上涨,v,0
2783,上涨,v,0
2784,科技,n,1
2784,创新,v,1
2784,深入人心,i,1
2785,中信证券,nt,1
2785,锂矿,nz,1
2785,供应,vn,1
2785,短缺,a,1
2785,已成,v,1
2785,电动车,n,1
2785,产业链,n,1
2785,最强,a,1
2786,牛,n,1
2786,中信证券,nt,1
2786,锂矿,nz,1
2786,供应,vn,1
2786,短缺,a,1
2786,已成,v,1
2786,电动车,n,1
2786,产业链,n,1
2786,最强,a,1
2786,限,v,1
2787,强壮,a,1
2787,碳酸锂,nz,1
2787,价格,n,1
2787,持续,vd,1
2787,上涨,v,1
2787,江特,ns,1
2787,电机,n,1
2787,藏格,nz,1
2787,矿业,n,1
2787,前三季,t,1
2787,业绩,n,1
2788,石墨,n,0
2788,龙头,n,0
2788,非,h,0
2788,方大,a,0
2788,炭素,n,0
2788,属,v,0
2788,小兄弟,nr,0
2788,跟班,v,0
2789,加仓,v,0
2790,双十,m,1
2790,一把,m,1
2790,之间,f,1
2790,缺口,n,1
2790,补,v,1
2791,慢慢,d,1
2791,下跌,v,1
2791,路,n,1
2792,涨,v,0
2792,超,v,0
2792,股价,n,0
2792,重,a,0
2792,上元,t,0
2793,最多,d,0
2793,值,v,0
2794,最少,d,1
2794,起买,v,1
2794,大笑,v,1
2796,加仓,v,0
2797,垃圾,n,0
2797,海天,nz,0
2797,倍,m,0
2797,市盈率,n,0
2797,干什么,l,0
2798,冲高,v,1
2798,派发,v,1
2799,打,v,1
2800,大盘,n,0
2800,上不上,l,0
2801,办法,n,0
2801,带动,v,0
2801,大盘,n,0
2801,涨,v,0
2802,反弹,v,0
2802,团队,n,0
2802,全仓,n,0
2802,卖空,n,0
2803,反弹,v,0
2803,小心,n,0
2804,行情,n,1
2804,越来越,d,1
2804,五月份,nz,1
2804,翻版,v,1
2804,走势,n,1
2804,强势,n,1
2804,板块,n,1
2804,领,v,1
2805,欢乐,a,1
2805,家,q,1
2805,股权,n,1
2805,回购,v,1
2805,市场,n,1
2805,重点,n,1
2805,关注,v,1
2806,情绪,n,1
2806,周期,t,1
2807,欢乐,a,1
2807,家,q,1
2807,集,q,1
2807,万千,m,1
2807,宠爱,v,1
2807,一身,m,1
2807,题材,n,1
2807,标的,n,1
2808,拉红,nr,0
2808,搞笑,v,0
2808,届,d,0
2809,兔,n,1
2809,宝宝,nr,1
2809,鸡,n,1
2809,吉,ns,1
2809,比特,nrt,1
2809,涨,v,1
2809,倍,m,1
2809,兔年,n,1
2809,兔,ng,1
2809,宝宝,nr,1
2810,自选,v,1
2810,个股,n,1
2810,普,nr,1
2810,涨,v,1
2810,医疗,n,1
2810,医药,n,1
2810,爆发,v,1
2811,目标,n,1
2811,一万,m,1
2812,哥禾迈,nr,0
2812,股份,n,0
2812,追上来,v,0
2812,宝座,nz,0
2812,被争,n,0
2812,笑,v,0
2812,死,v,0
2813,浮亏,l,1
2813,赚,v,1
2813,满仓,v,1
2813,赤壁,n,1
2813,皆,d,1
2813,浮云,n,1
2813,圣诞节,t,1
2813,开,v,1
2814,大盘,n,0
2814,定海神针,n,0
2814,渣男,nt,0
2814,券商,n,0
2814,作用,v,0
2815,悲观,a,1
2815,预期,vn,1
2815,释放,v,1
2815,中长期,j,1
2815,配置,v,1
2815,价值,n,1
2815,凸显,a,1
2815,附股,n,1
2816,回答,v,0
2816,马后炮,nr,0
2817,北向,f,1
2817,资金,n,1
2817,持续,vd,1
2817,卖出,v,1
2817,趋势,n,1
2817,预计,vn,1
2817,股价,n,1
2817,得跌,v,1
2817,跌,v,1
2818,酒,n,1
2818,天堂,n,1
2818,地狱,n,1
2818,股票,n,1
2819,牛市,n,0
2819,开启,v,0
2819,主力,n,0
2819,主力,n,0
2819,主力,n,0
2819,主力,n,0
2819,主力,n,0
2819,主力,n,0
2820,转发,v,0
2821,上证指数,n,0
2822,那句话,c,0
2822,涨,v,0
2822,大盘,n,0
2822,涨,v,0
2822,跌,v,0
2822,大盘,n,0
2822,跌,v,0
2823,垃圾,n,0
2823,投资,vn,0
2823,环保,j,0
2823,题,n,0
2824,看量,v,1
2824,红肥绿瘦,z,1
2824,坚定,a,1
2824,持股,v,1
2824,资金,n,1
2824,走,v,1
2825,股价,n,1
2825,千元,m,1
2825,以内,f,1
2825,波,ns,1
2825,下跌,v,1
2826,敬请,v,1
2826,吃,v,1
2826,及及,c,1
2826,吃喝玩乐,i,1
2826,旅游,vn,1
2826,餐饮,n,1
2826,娱乐,vn,1
2826,消费,vn,1
2826,股,q,1
2827,垃圾,n,0
2828,行不行,v,0
2829,放心大胆,i,1
2829,买买,v,1
2829,买,v,1
2829,牛,n,1
2829,牛,n,1
2829,牛,n,1
2830,年月日,t,0
2830,中央,n,0
2830,电视,n,0
2830,一台,m,0
2830,新闻联播,nz,0
2830,晚上,t,0
2830,点钟,q,0
2831,大哥,n,1
2831,露一手,n,1
2831,神通,nz,1
2832,五粮液,n,0
2832,低开,v,0
2832,小幅,n,0
2832,震荡,v,0
2832,华夏,ns,0
2832,基金,n,0
2832,消费,vn,0
2833,砸,v,1
2833,北向,f,1
2833,假,a,1
2833,北向,f,1
2834,精品,n,1
2835,公开,ad,0
2835,数据,n,0
2835,显示,v,0
2835,医疗器械,n,0
2835,近日,t,0
2835,净流,n,0
2836,崩,v,1
2836,全盘,n,1
2838,方向,n,1
2838,选择,v,1
2838,顺势,n,1
2838,节奏,n,1
2838,执行,v,1
2838,即可,d,1
2839,拉,v,0
2839,拉,v,0
2839,资格,n,0
2840,阿毛成,nr,0
2840,砸,v,0
2840,盘,q,0
2840,神器,n,0
2841,跌,v,0
2841,大盘,n,0
2841,跌,v,0
2841,真的,d,0
2841,股,q,0
2841,等于,v,0
2842,日月,t,0
2842,妖猪,n,0
2842,有利可图,l,0
2843,本事,r,0
2843,买,v,0
2843,不卖,v,0
2843,卖空,n,0
2843,卖空,n,0
2844,点,m,1
2844,上车,n,1
2844,傲,a,1
2845,酱酒,n,0
2845,视界,n,0
2845,日刊,n,0
2845,刊,zg,0
2845,华润,nz,0
2845,万家,m,0
2845,投,v,0
2845,超,v,0
2845,万瓶,m,0
2845,飞天,n,0
2846,反弹,v,0
2846,不快,d,0
2846,跑,v,0
2846,下跌,v,0
2846,好几轮,m,0
2846,目,t,0
2847,二次,m,0
2847,探底,v,0
2848,砸盘,v,0
2849,跌到,v,0
2849,元,m,0
2849,搞,v,0
2849,死,v,0
2849,基民,n,0
2850,想要,v,1
2850,股市,n,1
2850,里,f,1
2850,持续,vd,1
2850,赚钱,v,1
2850,学会,n,1
2850,低买高卖,l,1
2851,江苏省,ns,0
2851,首家,m,0
2851,第三代,m,0
2851,专卖店,n,0
2851,苏州,ns,0
2851,开业,n,0
2852,散户,n,0
2852,投资者,n,0
2852,经常性,n,0
2852,亏损,vn,0
2852,输,v,0
2852,如果说,c,0
2853,资金,n,1
2853,感兴趣,n,1
2853,赚,v,1
2853,不多,m,1
2853,关键,n,1
2853,能保命,n,1
2854,六十万,m,0
2854,股,q,0
2854,吃,v,0
2854,猪肉,n,0
2854,业绩,n,0
2854,创新,v,0
2854,高,a,0
2854,牛肉,n,0
2855,反弹,v,1
2855,百分之十,m,1
2855,知足,v,1
2855,永远,d,1
2855,見,v,1
2855,不到,v,1
2855,价位,n,1
2856,你好,l,1
2856,涨跌,v,1
2857,茅坑,n,1
2858,一股,m,0
2858,买,v,0
2858,一瓶,m,0
2859,活水,vn,1
2859,浮,v,1
2859,日薄西山,i,1
2860,波,n,0
2860,下跌,v,0
2860,成交,v,0
2860,区,n,0
2860,看能,v,0
2860,站上,s,0
2861,鸡,n,1
2861,狗,n,1
2861,跑,v,1
2862,元,m,0
2862,不值,n,0
2863,扛不住,l,0
2863,股,q,0
2863,早点,d,0
2863,跑跑,v,0
2863,跑,v,0
2864,底部,f,0
2864,起飞,v,0
2865,早,a,1
2865,买,v,1
2865,早,a,1
2865,发财,v,1
2866,按住,v,1
2866,套,m,1
2866,压盘,n,1
2866,走,v,1
2866,暴跌,v,1
2866,保证,v,1
2866,暴跌,v,1
2866,杀,v,1
2866,龙头,n,1
2867,装,v,0
2868,供销社,n,0
2868,买,v,0
2869,日月,t,1
2869,股份,n,1
2869,涨,v,1
2869,叔叔,n,1
2869,阿姨,nr,1
2869,哥哥,ns,1
2869,姐姐,n,1
2870,净资产,n,0
2870,元,m,0
2870,卖空,n,0
2871,卖空,n,1
2871,随意,d,1
2872,多元,m,0
2872,去年,t,0
2872,派息,n,0
2872,元,m,0
2872,股,q,0
2872,化,n,0
2872,收益率,n,0
2872,不到,v,0
2873,麻烦,an,1
2873,均线,n,1
2873,压力,n,1
2874,开盘,v,0
2874,前,f,0
2874,汇总,n,0
2874,更新,d,0
2874,表格,n,0
2874,上周五,n,0
2874,收盘,n,0
2875,大哥,n,0
2875,被,p,0
2875,做空,v,0
2876,低开,v,0
2876,点,m,0
2877,基金,n,1
2877,账面,n,1
2877,浮盈,n,1
2877,货,n,1
2877,竹篮打水一场空,l,1
2878,卖空,n,0
2878,抱团,n,0
2878,股,q,0
2879,卖空,n,0
2880,团队,n,0
2880,卖空,n,0
2880,明天,t,0
2880,卖空,n,0
2881,从来不,d,0
2881,欺骗,v,0
2881,穷人,n,0
2881,欺骗,v,0
2881,散户,n,0
2882,熊市,n,1
2882,反弹,v,1
2882,伤人,n,1
2883,卖空,n,0
2883,大幅,d,0
2883,卖空,n,0
2883,抄底,n,0
2883,卖空,n,0
2884,团队,n,0
2884,卖空,n,0
2884,做,v,0
2884,空,n,0
2885,爱心,n,1
2885,爱心,n,1
2885,爱心,n,1
2885,买入,v,1
2885,买入,v,1
2885,买入,v,1
2885,上涨,v,1
2885,上涨,v,1
2886,废,v,0
2886,大幅,d,0
2886,低开,v,0
2887,全,a,0
2887,坑,n,0
2887,专坑,n,0
2887,散户,n,0
2888,干杯,n,1
2888,干杯,n,1
2888,主力,n,1
2888,主力,n,1
2888,主力,n,1
2888,买入,v,1
2888,买入,v,1
2888,国家队,nt,1
2889,机会,n,1
2889,把握住,n,1
2890,张婷,nr,1
2890,涨停,v,1
2890,五粮液,n,1
2890,资金,n,1
2890,进场,n,1
2890,九安,ns,1
2890,医疗,n,1
2891,本金,n,0
2891,元,m,0
2891,加仓,v,0
2892,周,nr,1
2892,线,n,1
2892,共振,n,1
2892,呼唤,nr,1
2893,九安,ns,1
2893,猛烈,a,1
2893,冲刺,vn,1
2893,波,ns,1
2894,下周,t,1
2894,给出,v,1
2894,空,n,1
2894,答案,n,1
2895,扔,v,0
2895,旧,a,0
2895,鞋,n,0
2895,买,v,0
2895,新鞋,n,0
2895,希望,v,0
2895,踏上,v,0
2895,新,a,0
2895,征程,n,0
2895,有钱人,n,0
2896,韭菜,n,0
2896,复盘,v,0
2896,受,v,0
2896,人民币,n,0
2896,升值,v,0
2896,利好,a,0
2896,刺,v,0
2896,股,q,0
2896,走出,v,0
2897,完蛋,v,1
2897,融资,vn,1
2897,盘,q,1
2897,五个,m,1
2897,亿,m,1
2897,怒,vg,1
2898,暴涨,v,0
2898,空,n,0
2899,同志,n,0
2899,市场,n,0
2899,回调,v,0
2899,结束,v,0
2900,概念,n,0
2900,板块,n,0
2900,涨停板,n,0
2900,龙头,n,0
2901,早上,t,0
2901,开盘,v,0
2901,震荡,v,0
2901,走低,v,0
2901,破,v,0
2901,肯定,v,0
2902,精准,n,1
2902,防控,vn,1
2902,利国利民,n,1
2902,利好,a,1
2902,经济,n,1
2902,发展,vn,1
2902,利好,a,1
2902,股市,n,1
2903,策略,n,0
2903,周一,t,0
2903,集合竞价,n,0
2903,走,v,0
2903,万底,t,0
2904,珍惜,a,1
2904,生命,vn,1
2904,远离,v,1
2905,信仰,n,1
2905,支撑,v,1
2906,北汽,j,1
2906,蓝谷,nr,1
2906,起飞,v,1
2906,股价,n,1
2906,低,a,1
2906,板块,n,1
2907,宁德,nr,0
2907,现价,n,0
2907,元,m,0
2907,下周,t,0
2907,涨,v,0
2907,搞不清,l,0
2907,宁德,nr,0
2908,缩量,n,0
2908,单边,d,0
2908,下挫,v,0
2909,消费,vn,0
2909,走下坡路,l,0
2910,高,a,1
2910,做,v,1
2910,空,a,1
2910,完,v,1
2911,转发,v,0
2912,年轻人,n,0
2912,喝,vg,0
2912,事实,n,0
2913,原,n,1
2913,计划,n,1
2913,存够,v,1
2913,万,m,1
2913,年初,t,1
2913,万,m,1
2913,年末,t,1
2913,剩,v,1
2913,万,m,1
2914,上证,j,0
2914,现价,n,0
2914,点,m,0
2914,大盘,n,0
2914,调整,vn,0
2914,上涨,v,0
2914,提到,v,0
2915,难兄难弟,l,0
2915,两个,m,0
2915,垃圾,n,0
2916,做,v,1
2916,贵,ns,1
2916,公司,n,1
2916,小股民,n,1
2916,二千多,m,1
2916,买入,v,1
2916,长期,d,1
2916,持有,v,1
2916,腰,n,1
2916,折,v,1
2917,抢,v,0
2917,婴儿,n,0
2917,底部,f,0
2917,利好,a,0
2918,涨,v,1
2918,大盘,n,1
2918,回调,v,1
2919,上市,ns,1
2919,高,a,1
2919,责任心,n,1
2919,维护,v,1
2919,股东,n,1
2919,利益,n,1
2919,力所能及,i,1
2919,市值,n,1
2919,维,v,1
2920,各位朋友,l,1
2920,发现,v,1
2920,分享,v,1
2920,内容,n,1
2920,越,d,1
2921,转发,v,0
2922,明天,t,0
2922,卖出,v,0
2922,手上,s,0
2922,股,n,0
2922,加,v,0
2922,计算机,n,0
2922,半导体,n,0
2923,美股,m,1
2923,终结,v,1
2923,连跌,v,1
2923,中,f,1
2923,走高,v,1
2923,下周,t,1
2923,股行情,n,1
2923,期,n,1
2924,抛弃,v,1
2924,致敬,v,1
2924,侧翻,v,1
2925,爱心,n,1
2925,爱心,n,1
2925,爱心,n,1
2925,爱心,n,1
2925,爱心,n,1
2925,上涨,v,1
2925,上涨,v,1
2925,上涨,v,1
2926,通货膨胀,l,1
2926,看完,v,1
2926,深刻,d,1
2926,理解,v,1
2926,举,v,1
2926,凉皮,n,1
2927,预测,vn,0
2927,估计,v,0
2927,明天,t,0
2927,大跌,v,0
2927,下周,t,0
2927,好看,v,0
2927,说,v,0
2927,这周,r,0
2927,上涨,v,0
2927,假,a,0
2928,卖出,v,0
2928,评级,vn,0
2928,目标价,n,0
2928,操作,v,0
2928,建议,n,0
2928,空,a,0
2928,仓,nr,0
2928,戏,n,0
2928,韭菜,n,0
2928,韭菜,n,0
2929,营销,vn,1
2929,渠道,n,1
2929,改革,vn,1
2929,肯定,v,1
2929,慢慢,d,1
2929,被,p,1
2930,周末,t,0
2930,重磅,n,0
2930,防控,vn,0
2930,发布,v,0
2931,必选,v,0
2931,消费品,n,0
2931,且八规己,l,0
2931,长期,d,0
2932,大声,m,0
2932,喊,v,0
2932,赶紧,d,0
2932,跌停,v,0
2932,害人,n,0
2932,东西,ns,0
2933,本周,t,1
2933,重点,n,1
2933,关注点,n,1
2933,阻力,n,1
2933,强,a,1
2933,阻力,n,1
2933,区间,n,1
2934,现金流,n,0
2934,表现,v,0
2934,优异,a,0
2934,报表,n,0
2934,留有,v,0
2934,余力,n,0
2935,指数,n,1
2935,涨,v,1
2935,赛道,n,1
2935,高潮,nr,1
2935,周一,t,1
2935,盘面,n,1
2935,重点,n,1
2935,关注,v,1
2936,股,q,0
2936,主流,b,0
2936,消费,vn,0
2936,龙头,n,0
2936,日资,n,0
2937,周线,n,0
2937,长阳,ns,0
2937,包阴,nr,0
2937,下周,t,0
2937,空会,n,0
2937,否,c,0
2937,缠斗,v,0
2937,周,nr,0
2938,赚钱,v,0
2938,买,v,0
2938,石化,j,0
2938,股息,n,0
2938,率,v,0
2938,股价,n,0
2938,元,m,0
2939,腾讯,nz,1
2939,市值,n,1
2939,被,p,1
2939,超越,v,1
2939,汇总,n,1
2939,腾讯,nz,1
2939,三季,m,1
2939,报业,n,1
2940,股市,n,1
2940,值得,v,1
2940,再见,v,1
2940,朋友,n,1
2940,清仓,nr,1
2940,销户,n,1
2941,珍爱,a,1
2941,生命,vn,1
2941,远离,v,1
2941,股市,n,1
2942,年前,t,1
2942,肥美,a,1
2942,一个月,m,1
2943,难,a,0
2943,回,v,0
2943,强势,n,0
2944,周二,t,1
2944,跌停板,n,1
2944,逃,v,1
2945,消费,vn,1
2945,周报,n,1
2945,近期,t,1
2945,暴跌,v,1
2945,原因,n,1
2945,曝光,nz,1
2946,上涨,v,0
2946,第一天,m,0
2946,降智,n,0
2946,作文,n,0
2946,上涨,v,0
2946,第二天,m,0
2947,保钱,v,0
2947,保命,v,0
2947,保酒,v,0
2948,喝喝,v,0
2948,石油,n,0
2949,股,q,0
2949,牛市,n,0
2949,哔哔,n,0
2949,韭菜,n,0
2949,韭菜,n,0
2949,韭菜,n,0
2950,价值,n,1
2950,一档,m,1
2950,涨到,v,1
2951,珍惜,a,1
2951,生命,vn,1
2951,远离,v,1
2952,唱空,n,1
2952,矛台,n,1
2952,买,v,1
2953,炒股,v,0
2953,亏,v,0
2953,买,v,0
2954,将来,t,1
2954,毛台,n,1
2954,海天,nz,1
2954,味业,n,1
2955,买不起,v,0
2955,说,v,0
2955,要跌,v,0
2955,哈哈哈,o,0
2956,人民币,n,0
2956,狂飙,n,0
2956,大宗,m,0
2956,商品价格,n,0
2956,涨,v,0
2956,下周一,l,0
2957,珍惜,a,1
2957,生命,vn,1
2957,远离,v,1
2958,毛利率,n,0
2959,转发,v,0
2960,散户,n,1
2960,几百万,m,1
2960,瓜,n,1
2960,两,m,1
2960,枣,n,1
2960,套,q,1
2960,套,q,1
2960,资金,n,1
2961,股价,n,0
2961,高,a,0
